292,2013-09-13,2,9181,afghanistan;consulate,misc
293,2013-09-13,2,2184,afghan;consulate,misc
294,2013-09-13,5,8715,found;woman;flooding;colorado;flood,news
295,2013-09-14,2,2387,funeral;iraq,event
296,2013-09-14,4,6150,modi;narendra;candidate;bjp,misc
297,2013-09-14,5,29225,flood;flooding;video;colorado;floods,news
298,2013-09-14,2,1693,anti;march,misc
299,2013-09-14,2,1123,new;star,misc
300,2013-09-14,3,6436,top;page;2013,misc
301,2013-09-14,11,74452,chemical;kerry;deal;war;weapons;talks;syria;welcomes;pentagon;russia;obama,news
302,2013-09-14,2,1201,rises;toll,news
303,2013-09-14,2,1042,police;teachers,misc
304,2013-09-14,2,20451,old;year,misc
305,2013-09-14,2,1251,anthony;leadership,misc
306,2013-09-14,2,3323,redsox;yankees,misc
307,2013-09-14,2,2432,change;team,misc
308,2013-09-14,2,3847,debut;scores,misc
309,2013-09-14,2,1773,bus;greyhound,misc
310,2013-09-15,2,1177,easy;mayweather,misc
311,2013-09-15,3,1844,party;dems;lib,misc
312,2013-09-15,2,6221,alvarez;mayweather,misc
313,2013-09-15,2,1201,twitter;ipo,news
314,2013-09-15,2,2681,hurricane;ingrid,news
315,2013-09-15,4,3622,modi;live;war;updates,event
316,2013-09-15,2,5663,costa;concordia,misc
317,2013-09-15,2,2758,nuclear;power,misc
318,2013-09-15,12,47926,iran;president;kerry;deal;hollande;weapons;chemical;syria;says;syrian;russia;obama,news
319,2013-09-15,2,1518,car;iraq,misc
320,2013-09-15,2,1292,armed;forces,misc
321,2013-09-15,3,6340,floods;flooding;colorado,news
322,2013-09-15,2,1012,poll;race,misc
323,2013-09-15,2,1257,akhilesh;muzaffarnagar,misc
324,2013-09-15,2,18001,look;like,misc
325,2013-09-15,2,1180,wall;street,misc
326,2013-09-15,2,1079,agni;india,misc
327,2013-09-15,2,92998,floyd;mayweather,misc
328,2013-09-15,2,3003,world;man,misc
329,2013-09-15,2,1826,insidious;office,misc
330,2013-09-15,9,21126,withdraws;summers;fed;name;lawrence;breaking;larry;consideration;reserve,misc
331,2013-09-16,2,1198,vince;cable,misc
332,2013-09-16,4,2126,ship;attempt;raise;cruise,misc
333,2013-09-16,2,4007,football;former,misc
334,2013-09-16,2,1424,colorado;rescue,news
335,2013-09-16,2,2202,nick;clegg,misc
336,2013-09-16,2,8388,chemical;syria,news
337,2013-09-16,2,1582,judge;muslim,misc
338,2013-09-16,4,145004,navy;washington;shooting;yard,misc
339,2013-09-16,3,2110,six;dead;people,news
340,2013-09-16,3,8137,live;watch;updates,event
341,2013-09-16,3,3463,tony;abbott;cabinet,misc
342,2013-09-16,4,15127,costa;concordia;salvage;reef,misc
343,2013-09-16,2,2578,news;breaking,news
344,2013-09-16,2,1700,august;month,misc
345,2013-09-16,2,5733,billy;connolly,misc
346,2013-09-16,2,19293,america;miss,misc
347,2013-09-16,2,1850,storm;mexico,news
348,2013-09-16,3,1376,complex;kaesong;south,misc
349,2013-09-18,2,2288,fed;bond,misc
350,2013-09-18,2,4570,take;first,misc
351,2013-09-18,3,1815,upriots;uma;bjp,misc
352,2013-09-18,2,16838,live;watch,event
353,2013-09-18,2,2321,assad;fox,misc
354,2013-09-18,2,3736,nuclear;iran,misc
355,2013-09-18,2,4936,front;page,misc
356,2013-09-18,3,23427,navy;washington;yard,misc
357,2013-09-18,2,20689,bus;train,misc
358,2013-09-18,2,2899,chemical;assad,misc
359,2013-09-18,2,8060,fed;taper,misc
360,2013-09-18,2,1324,aaron;alexis,misc
361,2013-09-18,3,2318,tourists;acapulco;mexico,misc
362,2013-09-18,2,2619,still;says,misc
363,2013-09-18,2,1741,assad;year,misc
364,2013-09-18,2,2413,trial;court,misc
365,2013-09-18,2,5277,starbucks;guns,news
366,2013-09-18,5,5575,damascus;attack;russia;questions;syria,news
367,2013-09-18,2,7042,federal;reserve,news
368,2013-09-18,2,2894,stores;guns,news
369,2013-09-18,2,1104,fed;breaking,news
370,2013-09-18,4,4610,record;highs;united;dow,misc
371,2013-09-19,2,2648,may;says,misc
372,2013-09-19,3,26700,navy;shooting;yard,misc
373,2013-09-19,3,7619,newshourchats;climate;change,event
374,2013-09-19,2,1088,ordered;evacuations,misc
375,2013-09-19,2,1079,manuel;hurricane,news
376,2013-09-19,6,21894,900;food;house;million;expected;white,news
377,2013-09-19,2,2593,claims;jobless,news
378,2013-09-19,2,1919,conviction;tom,misc
379,2013-09-19,3,8833,dies;yamauchi;nintendo,news
380,2013-09-19,8,17382,weapons;kerry;chemical;state;syria;talks;president;obama,news
381,2013-09-19,3,19741,ken;norton;champion,misc
382,2013-09-19,4,5163,missing;least;storm;mexico,misc
383,2013-09-19,2,1857,cairo;egyptian,misc
384,2013-09-19,6,11371,buy;would;powerful;2022;world;ifiwereabillionaire,misc
385,2013-09-19,2,7953,old;year,misc
386,2013-09-19,2,1139,tony;held,misc
387,2013-09-19,2,1018,309;000,misc
388,2013-09-19,2,1191,retail;sales,misc
389,2013-09-19,2,1024,watch;minutes,event
390,2013-09-19,4,8052,pravda;putin;4th;mccain,misc
391,2013-09-19,2,22864,pope;church,misc
392,2013-09-19,2,1054,failing;hospitals,news
393,2013-09-19,4,7924,powerball;ticket;lottery;winning,news
394,2013-09-19,2,3979,tax;bedroom,misc
395,2013-09-19,2,3413,whale;london,misc
396,2013-09-19,3,2667,pay;whale;jpmorgan,misc
397,2013-09-19,2,1037,militants;forces,news
398,2013-09-20,2,5800,house;bill,news
399,2013-09-20,2,2129,park;chicago,misc
400,2013-09-20,2,2146,says;technology,misc
401,2013-09-20,2,2193,sunni;mosque,misc
402,2013-09-20,2,4540,people;chicago,misc
403,2013-09-20,4,3397,military;attack;yemen;militants,news
404,2013-09-20,3,3448,front;skypapers;page,misc
405,2013-09-20,2,6852,new;iphones,misc
406,2013-09-20,2,2806,food;house,misc
407,2013-09-20,2,2860,new;epa,misc
408,2013-09-20,3,6587,bishop;pope;church,misc
409,2013-09-20,2,2606,goes;missing,news
410,2013-09-20,2,1539,update;chicago,misc
411,2013-09-20,2,15147,let;know,misc
412,2013-09-20,3,8558,president;live;obama,event
413,2013-09-20,2,2407,shot;chicago,news
414,2013-09-20,2,11285,bloom;godfrey,misc
415,2013-09-20,3,22765,house;obamacare;gop,news
416,2013-09-20,2,1595,mariano;rivera,misc
417,2013-09-20,2,1384,preview;friday,misc
418,2013-09-20,2,6312,ukip;farage,misc
419,2013-09-20,3,26144,get;iphone;apple,misc
420,2013-09-20,2,14268,shooting;chicago,news
421,2013-09-20,2,2132,weapons;chemical,news
422,2013-09-20,2,2279,carbon;coal,misc
